DATE-TIME	LANE	VOLUME (Veh/10sec)	VEL (MPH)	OCC %	%MID	%LARGE	SENSOR-TIME
9/25/06 11:07 PM	1	0	57	0	0	0	212530030
9/25/06 11:07 PM	1	1	54	10.5	0	100	212530040
9/25/06 11:07 PM	1	0	54	0	0	0	212530050
9/25/06 11:07 PM	1	1	59	2.3	0	0	212530060
9/25/06 11:07 PM	1	1	62	9.3	0	100	212530070
9/25/06 11:08 PM	1	1	61	4.4	0	100	212530080
9/25/06 11:08 PM	1	3	60	21.1	0	66.6	212530090
9/25/06 11:08 PM	1	0	60	0	0	0	212530100
9/25/06 11:08 PM	1	0	60	0	0	0	212530110
9/25/06 11:08 PM	1	1	59	2.3	0	0	212530120
9/25/06 11:08 PM	1	0	59	0	0	0	212530130
9/25/06 11:09 PM	1	0	59	0	0	0	212530140
9/25/06 11:09 PM	1	0	59	0	0	0	212530150
9/25/06 11:09 PM	1	1	59	9.3	0	100	212530160
9/25/06 11:09 PM	1	1	59	9.5	0	100	212530170
9/25/06 11:09 PM	1	0	59	0	0	0	212530180
9/25/06 11:09 PM	1	2	57	17.8	0	100	212530190
9/25/06 11:10 PM	1	1	57	3	0	0	212530200
9/25/06 11:10 PM	1	1	60	0	100	0	212530210
9/25/06 11:10 PM	1	0	60	0	0	0	212530220
9/25/06 11:10 PM	1	0	60	0	0	0	212530230
9/25/06 11:10 PM	1	2	58	13	50	50	212530240
9/25/06 11:10 PM	1	1	56	10	0	100	212530250
9/25/06 11:11 PM	1	0	56	0	0	0	212530260
9/25/06 11:11 PM	1	1	56	3.1	100	0	212530270
9/25/06 11:11 PM	1	1	56	9.7	0	100	212530280
9/25/06 11:11 PM	1	1	54	9.6	0	100	212530290
9/25/06 11:11 PM	1	1	56	7	0	100	212530300
9/25/06 11:11 PM	1	0	56	0	0	0	212530310
9/25/06 11:12 PM	1	0	56	0	0	0	212530320
9/25/06 11:12 PM	1	1	50	9.6	0	100	212530330
9/25/06 11:12 PM	1	1	49	2.1	0	0	212530340
9/25/06 11:12 PM	1	2	52	5.3	0	0	212530350
9/25/06 11:12 PM	1	1	52	2.5	0	0	212530360
9/25/06 11:12 PM	1	2	56	5.6	50	0	212530370
9/25/06 11:13 PM	1	0	56	10.3	0	0	212530380
9/25/06 11:13 PM	1	1	56	0	0	100	212530390
9/25/06 11:13 PM	1	2	56	13.2	50	50	212530400
9/25/06 11:13 PM	1	1	54	4.1	100	0	212530410
9/25/06 11:13 PM	1	0	54	0	0	0	212530420
9/25/06 11:13 PM	1	1	56	2.6	0	0	212530430
9/25/06 11:14 PM	1	1	60	2.2	0	0	212530440
9/25/06 11:14 PM	1	0	60	0	0	0	212530450
9/25/06 11:14 PM	1	1	58	8.1	0	100	212530460
9/25/06 11:14 PM	1	2	59	4.9	0	0	212530470
9/25/06 11:14 PM	1	1	60	9.2	0	100	212530480
9/25/06 11:14 PM	1	0	60	0	0	0	212530490
9/25/06 11:15 PM	1	0	60	0	0	0	212530500
9/25/06 11:15 PM	1	4	61	17.2	25	25	212530510
9/25/06 11:15 PM	1	1	61	2.5	100	0	212530520
9/25/06 11:15 PM	1	0	61	0	0	0	212530530
9/25/06 11:15 PM	1	0	61	0	0	0	212530540
9/25/06 11:15 PM	1	1	61	3.4	100	0	212530550
9/25/06 11:16 PM	1	0	61	0	0	0	212530560
9/25/06 11:16 PM	1	2	61	19.2	0	100	212530570
9/25/06 11:16 PM	1	0	61	0	0	0	212530580
9/25/06 11:16 PM	1	2	61	13.6	50	50	212530590
9/25/06 11:16 PM	1	1	64	2.6	100	0	212530600
9/25/06 11:16 PM	1	0	64	0	0	0	212530610
9/25/06 11:17 PM	1	1	63	8.5	0	100	212530620
9/25/06 11:17 PM	1	1	63	11	0	100	212530630
9/25/06 11:17 PM	1	2	58	17.8	0	100	212530640
9/25/06 11:17 PM	1	2	59	4.9	0	0	212530650
9/25/06 11:17 PM	1	1	57	10.2	0	100	212530660
9/25/06 11:17 PM	1	1	59	9.7	0	100	212530670
9/25/06 11:18 PM	1	2	58	19.8	0	100	212530680
9/25/06 11:18 PM	1	1	58	6.1	0	100	212530690
9/25/06 11:18 PM	1	0	58	0	0	0	212530700
9/25/06 11:18 PM	1	0	58	0	0	0	212530710
9/25/06 11:18 PM	1	0	58	0	0	0	212530720
9/25/06 11:18 PM	1	0	58	0	0	0	212530730
9/25/06 11:19 PM	1	3	59	13.8	33.3	33.3	212530740
9/25/06 11:19 PM	1	1	58	2.3	0	0	212530750
9/25/06 11:19 PM	1	1	58	9.1	0	100	212530760
9/25/06 11:19 PM	1	0	58	0	0	0	212530770
9/25/06 11:19 PM	1	1	57	9.3	0	100	212530780
9/25/06 11:19 PM	1	0	57	0	0	0	212530790
9/25/06 11:20 PM	1	1	57	0.7	0	0	212530800
9/25/06 11:20 PM	1	1	57	9	0	100	212530810
9/25/06 11:20 PM	1	2	57	8.5	50	50	212530820
9/25/06 11:20 PM	1	1	53	9.7	0	100	212530830
9/25/06 11:20 PM	1	0	53	0	0	0	212530840
9/25/06 11:20 PM	1	1	56	2.1	0	0	212530850
9/25/06 11:21 PM	1	1	55	8.3	0	100	212530860
9/25/06 11:21 PM	1	0	55	0	0	0	212530870
9/25/06 11:21 PM	1	4	53	22	0	50	212530880
9/25/06 11:21 PM	1	2	58	5.2	50	0	212530890
9/25/06 11:21 PM	1	1	56	2.5	0	0	212530900
9/25/06 11:21 PM	1	2	55	18	0	100	212530910
9/25/06 11:22 PM	1	1	55	2.8	100	0	212530920
9/25/06 11:22 PM	1	0	55	0	0	0	212530930
9/25/06 11:22 PM	1	0	55	0	0	0	212530940
9/25/06 11:22 PM	1	2	56	4.3	0	0	212530950
9/25/06 11:22 PM	1	0	56	0	0	0	212530960
9/25/06 11:22 PM	1	0	56	0	0	0	212530970
9/25/06 11:23 PM	1	0	56	0	0	0	212530980
9/25/06 11:23 PM	1	1	57	2.6	0	0	212530990
9/25/06 11:23 PM	1	0	57	0	0	0	212531000
9/25/06 11:23 PM	1	1	57	1.4	0	0	212531010
9/25/06 11:23 PM	1	1	56	11	0	100	212531020
9/25/06 11:23 PM	1	0	56	0	0	0	212531030
9/25/06 11:24 PM	1	0	56	0	0	0	212531040
9/25/06 11:24 PM	1	1	56	9.5	0	100	212531050
9/25/06 11:24 PM	1	2	59	4.4	50	0	212531060
9/25/06 11:24 PM	1	0	59	0	0	0	212531070
9/25/06 11:24 PM	1	1	59	9.3	0	100	212531080
9/25/06 11:24 PM	1	0	59	0	0	0	212531090
9/25/06 11:25 PM	1	1	57	6.6	0	0	212531100
9/25/06 11:25 PM	1	1	60	4.5	0	100	212531110
9/25/06 11:25 PM	1	1	62	2.8	100	0	212531120
9/25/06 11:25 PM	1	2	63	12.8	50	50	212531130
9/25/06 11:25 PM	1	1	60	4.9	0	100	212531140
9/25/06 11:25 PM	1	2	62	11	50	50	212531150
9/25/06 11:26 PM	1	0	62	0	0	0	212531160
9/25/06 11:26 PM	1	0	62	7.4	0	0	212531170
9/25/06 11:26 PM	1	1	62	1.8	0	100	212531180
9/25/06 11:26 PM	1	1	64	2.1	0	0	212531190
9/25/06 11:26 PM	1	2	64	11.9	50	50	212531200
9/25/06 11:26 PM	1	1	62	9.9	0	100	212531210
9/25/06 11:27 PM	1	2	65	5.1	50	0	212531220
9/25/06 11:27 PM	1	1	65	0.6	0	0	212531230
9/25/06 11:27 PM	1	1	65	8.7	0	100	212531240
9/25/06 11:27 PM	1	0	65	0	0	0	212531250
9/25/06 11:27 PM	1	1	64	8.8	0	100	212531260
9/25/06 11:27 PM	1	1	63	7.1	0	100	212531270
9/25/06 11:28 PM	1	0	63	0	0	0	212531280
9/25/06 11:28 PM	1	2	63	12.8	50	50	212531290
9/25/06 11:28 PM	1	2	59	19.6	0	100	212531300
9/25/06 11:28 PM	1	1	59	0.7	0	0	212531310
9/25/06 11:28 PM	1	0	59	1.7	0	0	212531320
9/25/06 11:28 PM	1	1	59	6.7	0	100	212531330
9/25/06 11:29 PM	1	1	60	10.8	0	100	212531340
9/25/06 11:29 PM	1	0	60	0	0	0	212531350
9/25/06 11:29 PM	1	1	58	7	0	100	212531360
9/25/06 11:29 PM	1	1	57	9.9	0	100	212531370
9/25/06 11:29 PM	1	1	57	9	0	100	212531380
9/25/06 11:29 PM	1	0	57	0	0	0	212531390
9/25/06 11:30 PM	1	0	57	0	0	0	212531400
9/25/06 11:30 PM	1	0	57	0	0	0	212531410
9/25/06 11:30 PM	1	1	55	1.5	0	0	212531420
9/25/06 11:30 PM	1	2	58	11.6	0	50	212531430
9/25/06 11:30 PM	1	0	58	0	0	0	212531440
9/25/06 11:30 PM	1	0	58	0	0	0	212531450
9/25/06 11:31 PM	1	1	56	9.3	0	100	212531460
9/25/06 11:31 PM	1	0	56	0	0	0	212531470
9/25/06 11:31 PM	1	3	55	13.6	0	33.3	212531480
9/25/06 11:31 PM	1	1	54	9.4	0	100	212531490
9/25/06 11:31 PM	1	0	54	0	0	0	212531500
9/25/06 11:31 PM	1	1	51	2.7	0	0	212531510
9/25/06 11:32 PM	1	0	51	7.4	0	0	212531520
9/25/06 11:32 PM	1	2	51	5.1	50	50	212531530
9/25/06 11:32 PM	1	1	53	2.6	0	0	212531540
9/25/06 11:32 PM	1	1	54	3	100	0	212531550
9/25/06 11:32 PM	1	0	54	0	0	0	212531560
9/25/06 11:32 PM	1	0	54	0	0	0	212531570
9/25/06 11:33 PM	1	0	54	0	0	0	212531580
9/25/06 11:33 PM	1	0	54	0	0	0	212531590
9/25/06 11:33 PM	1	2	56	9.5	0	50	212531600
9/25/06 11:33 PM	1	1	56	1.1	0	0	212531610
9/25/06 11:33 PM	1	0	56	0	0	0	212531620
9/25/06 11:33 PM	1	1	55	10.1	0	100	212531630
9/25/06 11:34 PM	1	1	57	3.7	100	0	212531640
9/25/06 11:34 PM	1	0	57	0	0	0	212531650
9/25/06 11:34 PM	1	2	60	10.5	0	50	212531660
9/25/06 11:34 PM	1	0	60	0	0	0	212531670
9/25/06 11:34 PM	1	1	59	10.9	0	100	212531680
9/25/06 11:34 PM	1	2	55	17.6	0	100	212531690
9/25/06 11:35 PM	1	3	54	15.3	33.3	33.3	212531700
9/25/06 11:35 PM	1	0	54	8.5	0	0	212531710
9/25/06 11:35 PM	1	1	50	0.3	0	100	212531720
9/25/06 11:35 PM	1	2	54	5.6	50	0	212531730
9/25/06 11:35 PM	1	0	54	0	0	0	212531740
9/25/06 11:35 PM	1	1	55	2.7	100	0	212531750
9/25/06 11:36 PM	1	1	56	10	0	100	212531760
9/25/06 11:36 PM	1	1	56	18.5	0	100	212531770
9/25/06 11:36 PM	1	1	55	1.6	0	100	212531780
9/25/06 11:36 PM	1	1	54	16.9	0	100	212531790
9/25/06 11:36 PM	1	2	51	3.7	50	50	212531800
9/25/06 11:36 PM	1	1	53	2.7	0	0	212531810
9/25/06 11:37 PM	1	1	54	2.2	0	0	212531820
9/25/06 11:37 PM	1	1	53	9.2	0	100	212531830
9/25/06 11:37 PM	1	1	54	2.5	0	0	212531840
9/25/06 11:37 PM	1	3	55	28.3	0	100	212531850
9/25/06 11:37 PM	1	0	55	0	0	0	212531860
9/25/06 11:37 PM	1	1	56	5.8	100	0	212531870
9/25/06 11:38 PM	1	2	54	1.5	50	0	212531880
9/25/06 11:38 PM	1	0	54	0	0	0	212531890
9/25/06 11:38 PM	1	0	54	0	0	0	212531900
9/25/06 11:38 PM	1	0	54	0	0	0	212531910
9/25/06 11:38 PM	1	1	51	9.5	0	100	212531920
9/25/06 11:38 PM	1	1	52	9.1	0	100	212531930
9/25/06 11:39 PM	1	1	53	9.6	0	100	212531940
9/25/06 11:39 PM	1	1	53	1.2	0	0	212531950
9/25/06 11:39 PM	1	1	56	2.1	0	0	212531960
9/25/06 11:39 PM	1	1	56	1.2	0	0	212531970
9/25/06 11:39 PM	1	0	56	0	0	0	212531980
9/25/06 11:39 PM	1	0	56	0	0	0	212531990
9/25/06 11:40 PM	1	0	56	0	0	0	212532000
9/25/06 11:40 PM	1	0	56	0	0	0	212532010
9/25/06 11:40 PM	1	1	58	3	100	0	212532020
9/25/06 11:40 PM	1	1	59	8.3	0	100	212532030
9/25/06 11:40 PM	1	2	54	17.2	0	100	212532040
9/25/06 11:40 PM	1	0	54	0	0	0	212532050
9/25/06 11:41 PM	1	1	57	2.2	0	0	212532060
9/25/06 11:41 PM	1	0	57	0	0	0	212532070
9/25/06 11:41 PM	1	1	56	8.9	0	100	212532080
9/25/06 11:41 PM	1	2	55	10.3	0	50	212532090
9/25/06 11:41 PM	1	1	58	9.5	100	0	212532100
9/25/06 11:41 PM	1	3	53	21	0	100	212532110
9/25/06 11:42 PM	1	2	53	13.3	50	50	212532120
9/25/06 11:42 PM	1	0	53	0	0	0	212532130
9/25/06 11:42 PM	1	0	53	0	0	0	212532140
9/25/06 11:42 PM	1	2	52	18.8	0	100	212532150
9/25/06 11:42 PM	1	0	52	0	0	0	212532160
9/25/06 11:42 PM	1	0	52	0	0	0	212532170
9/25/06 11:43 PM	1	1	51	9.4	0	100	212532180
9/25/06 11:43 PM	1	0	51	0	0	0	212532190
9/25/06 11:43 PM	1	0	51	0	0	0	212532200
9/25/06 11:43 PM	1	2	51	7.1	50	0	212532210
9/25/06 11:43 PM	1	0	51	0	0	0	212532220
9/25/06 11:43 PM	1	0	51	0	0	0	212532230
9/25/06 11:44 PM	1	1	51	2.2	0	0	212532240
9/25/06 11:44 PM	1	0	51	0	0	0	212532250
9/25/06 11:44 PM	1	2	52	5.4	0	0	212532260
9/25/06 11:44 PM	1	2	52	3.8	0	0	212532270
9/25/06 11:44 PM	1	1	55	4.3	0	0	212532280
9/25/06 11:44 PM	1	1	59	0.7	100	0	212532290
9/25/06 11:45 PM	1	2	61	5.2	50	0	212532300
9/25/06 11:45 PM	1	1	59	9.7	0	100	212532310
9/25/06 11:45 PM	1	1	61	10.3	0	100	212532320
9/25/06 11:45 PM	1	1	63	10.7	0	100	212532330
9/25/06 11:45 PM	1	1	64	6.7	0	100	212532340
9/25/06 11:45 PM	1	0	64	0	0	0	212532350
9/25/06 11:46 PM	1	0	64	0	0	0	212532360
9/25/06 11:46 PM	1	0	64	0	0	0	212532370
9/25/06 11:46 PM	1	1	61	8.6	0	100	212532380
9/25/06 11:46 PM	1	0	61	0	0	0	212532390
9/25/06 11:46 PM	1	1	63	2.6	100	0	212532400
9/25/06 11:46 PM	1	1	60	9.1	0	100	212532410
9/25/06 11:47 PM	1	2	55	13.4	50	50	212532420
9/25/06 11:47 PM	1	0	55	0	0	0	212532430
9/25/06 11:47 PM	1	0	55	0	0	0	212532440
9/25/06 11:47 PM	1	1	53	8.7	0	100	212532450
9/25/06 11:47 PM	1	0	53	0	0	0	212532460
9/25/06 11:47 PM	1	0	53	0	0	0	212532470
9/25/06 11:48 PM	1	1	53	9	0	100	212532480
9/25/06 11:48 PM	1	2	51	5	50	0	212532490
9/25/06 11:48 PM	1	0	51	0	0	0	212532500
9/25/06 11:48 PM	1	0	51	0	0	0	212532510
9/25/06 11:48 PM	1	1	51	15.4	0	100	212532520
9/25/06 11:48 PM	1	2	45	13.1	0	100	212532530
9/25/06 11:49 PM	1	0	45	0	0	0	212532540
9/25/06 11:49 PM	1	1	44	9.2	0	100	212532550
9/25/06 11:49 PM	1	1	43	8.5	0	100	212532560
9/25/06 11:49 PM	1	1	43	9.7	0	100	212532570
9/25/06 11:49 PM	1	1	45	2.4	0	0	212532580
9/25/06 11:49 PM	1	1	45	9.6	0	100	212532590
9/25/06 11:50 PM	1	2	46	13	50	50	212532600
9/25/06 11:50 PM	1	0	46	0	0	0	212532610
9/25/06 11:50 PM	1	0	46	0	0	0	212532620
9/25/06 11:50 PM	1	0	46	0	0	0	212532630
9/25/06 11:50 PM	1	1	48	1.4	0	0	212532640
9/25/06 11:50 PM	1	2	49	13	0	50	212532650
9/25/06 11:51 PM	1	0	49	0	0	0	212532660
9/25/06 11:51 PM	1	1	50	8.9	0	100	212532670
9/25/06 11:51 PM	1	1	51	2.1	0	0	212532680
9/25/06 11:51 PM	1	0	51	0	0	0	212532690
9/25/06 11:51 PM	1	1	50	10.5	0	100	212532700
9/25/06 11:51 PM	1	2	52	18	0	100	212532710
9/25/06 11:52 PM	1	2	50	20.3	0	100	212532720
9/25/06 11:52 PM	1	0	50	0	0	0	212532730
9/25/06 11:52 PM	1	0	50	0	0	0	212532740
9/25/06 11:52 PM	1	0	50	0	0	0	212532750
9/25/06 11:52 PM	1	1	52	2.6	0	0	212532760
9/25/06 11:52 PM	1	1	52	9.4	0	100	212532770
9/25/06 11:53 PM	1	1	52	10.4	0	100	212532780
9/25/06 11:53 PM	1	2	50	19	0	100	212532790
9/25/06 11:53 PM	1	2	53	10.7	0	50	212532800
9/25/06 11:53 PM	1	1	51	9.6	0	100	212532810
9/25/06 11:53 PM	1	0	51	0	0	0	212532820
9/25/06 11:53 PM	1	3	50	28.5	0	100	212532830
9/25/06 11:54 PM	1	0	50	0	0	0	212532840
9/25/06 11:54 PM	1	1	52	2.1	0	0	212532850
9/25/06 11:54 PM	1	0	52	0	0	0	212532860
9/25/06 11:54 PM	1	0	52	0	0	0	212532870
9/25/06 11:54 PM	1	0	52	0	0	0	212532880
9/25/06 11:54 PM	1	1	52	9.1	0	100	212532890
9/25/06 11:55 PM	1	0	52	0	0	0	212532900
9/25/06 11:55 PM	1	1	52	10.3	0	100	212532910
9/25/06 11:55 PM	1	1	51	2.5	0	0	212532920
9/25/06 11:55 PM	1	0	51	7	0	0	212532930
9/25/06 11:55 PM	1	1	54	2	0	100	212532940
9/25/06 11:55 PM	1	3	53	22.7	33.3	66.6	212532950
9/25/06 11:56 PM	1	2	53	2.1	0	0	212532960
9/25/06 11:56 PM	1	1	53	10	0	100	212532970
9/25/06 11:56 PM	1	0	53	0	0	0	212532980
9/25/06 11:56 PM	1	0	53	0	0	0	212532990
9/25/06 11:56 PM	1	0	53	0	0	0	212533000
9/25/06 11:56 PM	1	0	53	0	0	0	212533010
9/25/06 11:57 PM	1	0	53	0	0	0	212533020
9/25/06 11:57 PM	1	3	50	29.5	0	100	212533030
9/25/06 11:57 PM	1	0	50	0	0	0	212533040
9/25/06 11:57 PM	1	0	50	0	0	0	212533050
9/25/06 11:57 PM	1	1	51	9.8	0	100	212533060
9/25/06 11:57 PM	1	0	51	0	0	0	212533070
9/25/06 11:58 PM	1	1	49	9.4	0	100	212533080
9/25/06 11:58 PM	1	1	52	2.5	0	0	212533090
9/25/06 11:58 PM	1	0	52	0	0	0	212533100
9/25/06 11:58 PM	1	0	52	0	0	0	212533110
9/25/06 11:58 PM	1	0	52	0	0	0	212533120
9/25/06 11:58 PM	1	2	54	13.5	50	50	212533130
9/25/06 11:59 PM	1	0	54	0	0	0	212533140
9/25/06 11:59 PM	1	0	54	0	0	0	212533150
9/25/06 11:59 PM	1	2	53	18	0	100	212533160
9/25/06 11:59 PM	1	1	53	8	0	100	212533170
9/25/06 11:59 PM	1	1	53	9.8	0	100	212533180
9/25/06 11:59 PM	1	2	52	14.1	50	50	212533190
9/26/06 12:00 AM	1	0	52	0	0	0	212533200
9/26/06 12:00 AM	1	0	52	0	0	0	212533210
9/26/06 12:00 AM	1	3	55	14.7	0	33.3	212533220
9/26/06 12:00 AM	1	0	55	0	0	0	212533230
9/26/06 12:00 AM	1	1	55	9.4	0	100	212533240
9/26/06 12:00 AM	1	1	57	8.9	0	100	212533250
9/26/06 12:01 AM	1	1	58	9.5	0	100	212533260
9/26/06 12:01 AM	1	0	58	4	0	0	212533270
9/26/06 12:01 AM	1	1	57	5.1	0	100	212533280
9/26/06 12:01 AM	1	0	57	0	0	0	212533290
9/26/06 12:01 AM	1	0	57	0	0	0	212533300
9/26/06 12:01 AM	1	3	60	11.1	66.6	33.3	212533310
9/26/06 12:02 AM	1	0	60	0	0	0	212533320
9/26/06 12:02 AM	1	1	59	9.2	0	100	212533330
9/26/06 12:02 AM	1	0	59	0	0	0	212533340
9/26/06 12:02 AM	1	1	58	9	0	100	212533350
9/26/06 12:02 AM	1	0	58	0	0	0	212533360
9/26/06 12:02 AM	1	0	58	0	0	0	212533370
9/26/06 12:03 AM	1	1	59	10.6	0	100	212533380
9/26/06 12:03 AM	1	0	59	0	0	0	212533390
9/26/06 12:03 AM	1	2	57	30.1	0	100	212533400
9/26/06 12:03 AM	1	1	55	4.1	0	100	212533410
9/26/06 12:03 AM	1	0	55	0	0	0	212533420
9/26/06 12:03 AM	1	1	55	10.8	0	100	212533430
9/26/06 12:04 AM	1	0	55	0	0	0	212533440
9/26/06 12:04 AM	1	1	54	11.4	0	100	212533450
9/26/06 12:04 AM	1	3	53	7.8	33.3	0	212533460
9/26/06 12:04 AM	1	0	53	0	0	0	212533470
9/26/06 12:04 AM	1	1	52	2.6	0	0	212533480
9/26/06 12:04 AM	1	1	51	8.7	0	100	212533490
9/26/06 12:05 AM	1	0	51	0	0	0	212533500
9/26/06 12:05 AM	1	1	52	3.2	100	0	212533510
9/26/06 12:05 AM	1	3	49	20.1	0	66.6	212533520
9/26/06 12:05 AM	1	1	49	8.8	0	100	212533530
9/26/06 12:05 AM	1	2	46	10.9	0	50	212533540
9/26/06 12:05 AM	1	0	46	0	0	0	212533550
9/26/06 12:06 AM	1	0	46	0	0	0	212533560
9/26/06 12:06 AM	1	1	47	3.3	100	0	212533570
9/26/06 12:06 AM	1	0	47	0	0	0	212533580
9/26/06 12:06 AM	1	2	45	13.9	0	50	212533590
9/26/06 12:06 AM	1	1	48	3.1	0	0	212533600
9/26/06 12:06 AM	1	3	49	3.8	0	0	212533610
9/26/06 12:07 AM	1	0	49	8.9	0	0	212533620
9/26/06 12:07 AM	1	2	50	9	0	100	212533630
9/26/06 12:07 AM	1	1	50	16.7	0	100	212533640
9/26/06 12:07 AM	1	3	51	7.8	0	33.3	212533650
9/26/06 12:07 AM	1	1	52	6.7	0	100	212533660
9/26/06 12:07 AM	1	2	51	9	0	50	212533670
9/26/06 12:08 AM	1	0	51	0	0	0	212533680
9/26/06 12:08 AM	1	0	51	0	0	0	212533690
9/26/06 12:08 AM	1	1	52	2.4	0	0	212533700
9/26/06 12:08 AM	1	0	52	0	0	0	212533710
9/26/06 12:08 AM	1	1	52	2.2	0	0	212533720
9/26/06 12:08 AM	1	1	53	2.7	0	0	212533730
9/26/06 12:09 AM	1	1	55	2.5	0	0	212533740
9/26/06 12:09 AM	1	0	55	5.2	0	0	212533750
9/26/06 12:09 AM	1	1	56	4.2	0	100	212533760
9/26/06 12:09 AM	1	0	56	0	0	0	212533770
9/26/06 12:09 AM	1	0	56	0	0	0	212533780
9/26/06 12:09 AM	1	1	53	2.5	0	0	212533790
9/26/06 12:10 AM	1	0	53	0	0	0	212533800
9/26/06 12:10 AM	1	1	53	6.8	0	100	212533810
9/26/06 12:10 AM	1	0	53	0	0	0	212533820
9/26/06 12:10 AM	1	3	58	7.5	33.3	0	212533830
9/26/06 12:10 AM	1	0	58	0	0	0	212533840
9/26/06 12:10 AM	1	0	58	0	0	0	212533850
9/26/06 12:11 AM	1	0	58	0	0	0	212533860
9/26/06 12:11 AM	1	2	57	17.9	0	100	212533870
9/26/06 12:11 AM	1	1	59	3	100	0	212533880
9/26/06 12:11 AM	1	0	59	0	0	0	212533890
9/26/06 12:11 AM	1	1	57	9.6	0	100	212533900
9/26/06 12:11 AM	1	2	57	20.9	0	50	212533910
9/26/06 12:12 AM	1	1	56	0.6	0	100	212533920
9/26/06 12:12 AM	1	2	55	18.4	0	100	212533930
9/26/06 12:12 AM	1	1	55	10.7	0	100	212533940
9/26/06 12:12 AM	1	0	55	0	0	0	212533950
9/26/06 12:12 AM	1	1	55	10.4	0	100	212533960
9/26/06 12:12 AM	1	3	53	19.9	33.3	66.6	212533970
9/26/06 12:13 AM	1	1	52	9.3	0	100	212533980
9/26/06 12:13 AM	1	0	52	0	0	0	212533990
9/26/06 12:13 AM	1	0	52	0	0	0	212534000
9/26/06 12:13 AM	1	2	54	12.5	0	50	212534010
9/26/06 12:13 AM	1	2	56	13.9	50	50	212534020
9/26/06 12:13 AM	1	0	56	0	0	0	212534030
9/26/06 12:14 AM	1	1	56	9.4	0	100	212534040
9/26/06 12:14 AM	1	1	57	2.9	100	0	212534050
9/26/06 12:14 AM	1	1	58	9.8	0	100	212534060
9/26/06 12:14 AM	1	0	58	0	0	0	212534070
9/26/06 12:14 AM	1	2	59	9.6	0	50	212534080
9/26/06 12:14 AM	1	1	59	9.4	0	100	212534090
9/26/06 12:15 AM	1	1	59	10.2	0	100	212534100
9/26/06 12:15 AM	1	2	57	18.2	0	100	212534110
9/26/06 12:15 AM	1	0	57	0	0	0	212534120
9/26/06 12:15 AM	1	0	57	0	0	0	212534130
9/26/06 12:15 AM	1	3	56	20.6	0	66.6	212534140
9/26/06 12:15 AM	1	0	56	0	0	0	212534150
9/26/06 12:16 AM	1	0	56	0	0	0	212534160
9/26/06 12:16 AM	1	2	57	6	50	0	212534170
9/26/06 12:16 AM	1	1	56	9.9	0	100	212534180
9/26/06 12:16 AM	1	0	56	0	0	0	212534190
9/26/06 12:16 AM	1	2	54	10.3	0	50	212534200
9/26/06 12:16 AM	1	0	54	0	0	0	212534210
9/26/06 12:17 AM	1	0	54	0	0	0	212534220
9/26/06 12:17 AM	1	0	54	0	0	0	212534230
9/26/06 12:17 AM	1	0	54	0	0	0	212534240
9/26/06 12:17 AM	1	0	54	0	0	0	212534250
9/26/06 12:17 AM	1	0	54	0	0	0	212534260
9/26/06 12:17 AM	1	2	55	11.3	50	50	212534270
9/26/06 12:18 AM	1	0	55	0	0	0	212534280
9/26/06 12:18 AM	1	0	55	0	0	0	212534290
9/26/06 12:18 AM	1	0	55	0	0	0	212534300
9/26/06 12:18 AM	1	0	55	0	0	0	212534310
9/26/06 12:18 AM	1	1	55	8.9	0	100	212534320
9/26/06 12:18 AM	1	1	55	0.8	100	0	212534330
9/26/06 12:19 AM	1	1	55	9.2	0	100	212534340
9/26/06 12:19 AM	1	1	51	12.8	100	0	212534350
9/26/06 12:19 AM	1	3	48	4.9	0	33.3	212534360
9/26/06 12:19 AM	1	1	49	7.7	0	100	212534370
9/26/06 12:19 AM	1	1	46	10.5	0	100	212534380
9/26/06 12:19 AM	1	1	46	9.9	0	100	212534390
9/26/06 12:20 AM	1	0	46	0	0	0	212534400
9/26/06 12:20 AM	1	0	46	0	0	0	212534410
9/26/06 12:20 AM	1	1	48	10.8	0	100	212534420
9/26/06 12:20 AM	1	1	48	2.9	0	0	212534430
9/26/06 12:20 AM	1	1	51	2.9	0	0	212534440
9/26/06 12:20 AM	1	0	51	0	0	0	212534450
9/26/06 12:21 AM	1	1	51	8.5	0	100	212534460
9/26/06 12:21 AM	1	0	51	0	0	0	212534470
9/26/06 12:21 AM	1	0	51	0	0	0	212534480
9/26/06 12:21 AM	1	1	51	3.2	100	0	212534490
9/26/06 12:21 AM	1	0	51	0	0	0	212534500
9/26/06 12:21 AM	1	3	54	22.1	0	66.6	212534510
9/26/06 12:22 AM	1	2	54	18.9	0	100	212534520
9/26/06 12:22 AM	1	0	54	0	0	0	212534530
9/26/06 12:22 AM	1	0	54	0	0	0	212534540
9/26/06 12:22 AM	1	0	54	0	0	0	212534550
9/26/06 12:22 AM	1	1	54	10.1	0	100	212534560
9/26/06 12:22 AM	1	0	54	0	0	0	212534570
9/26/06 12:23 AM	1	0	54	0	0	0	212534580
9/26/06 12:23 AM	1	2	53	11.8	0	50	212534590
9/26/06 12:23 AM	1	2	52	12.8	0	50	212534600
9/26/06 12:23 AM	1	1	55	9.3	0	100	212534610
9/26/06 12:23 AM	1	0	55	0	0	0	212534620
9/26/06 12:23 AM	1	0	55	0	0	0	212534630
9/26/06 12:24 AM	1	0	55	0	0	0	212534640
